boolean ,tf,tfdf,embedding,sentence_embeddings,score
0.0,0.0,0.0,0.0,0.0,1
0.38490131379486564,0.45415872768882753,0.41156810034745905,0.4586546803928084,0.10837811110023823,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.43811217859199925,0.5052479256280541,0.4598215689721583,0.5627899682149291,0.243456321022677,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.41669742820357664,0.5037253396602688,0.4529471448168564,0.7828372667233149,0.47061871985594433,1
0.43728774807608,0.5131233143931193,0.469555804852269,0.697932293638587,0.34922794066369534,1
0.0,0.0,0.0,0.0,0.0,1
0.6337872837359433,0.6397983577920671,0.6243724383479083,0.5338016243444549,0.22488628079493841,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.49095604187243447,0.6425002113106096,0.5866084888339992,0.6553246460855007,0.2271197307971306,1
0.4975822846235581,0.5906374111747699,0.5605981436937922,0.6680098958313465,0.2614918879553443,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.44537832037533087,0.5687858402102475,0.5190382678686181,0.5486274567934183,0.2724224600988703,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.41390506539737215,0.41429777245708643,0.3937028436951944,0.555156926314036,0.3569697009192573,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4667380402150514,0.6072624751676539,0.569506501615563,0.5121822748046655,0.19608616313288132,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5786870834958402,0.6431855466233671,0.6062824619516748,0.6962993671186268,0.1785701886019524,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.43163290596636933,0.48479049260629936,0.442774609567144,0.5029023682268766,0.21127695532945487,1
0.4325041257032968,0.49871967149214935,0.46626065897269364,0.5886933613302452,0.2726988095923194,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4802784214408803,0.531350259657361,0.5054129456652966,0.6049571386896647,0.37114186997776133,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3720171499724523,0.4984447555220294,0.45575349447135977,0.6582571756508615,0.288943141957538,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5504449498948046,0.647182476624326,0.5981334606037012,0.54382198334982,0.2321334685315378,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.4463881098534625,0.6331214136055424,0.5788221604405757,0.7088008671998978,0.21911254543811082,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4918219508428625,0.5929459590598957,0.5386340697277978,0.5952261372541006,0.25997354083049756,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5220599710099909,0.566762790205193,0.5368871458517277,0.6586790840680662,0.15477641636971384,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5212711231524938,0.5848300964254961,0.545287243710256,0.6048092088447168,0.4224262471633175,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5354231674714576,0.5821050163580548,0.5535681576385136,0.5629316859089563,0.22890087471265966,1
0.060057744783504355,0.03728710350747848,0.04754781614940512,0.5601596254855394,0.0723821809515357,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4151221709709527,0.45474375440891046,0.42457941247618564,0.6143241088305201,0.2473171371717139,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.44656585395960274,0.5058950989086592,0.46716677117839356,0.4708273131400347,0.24458847336847192,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.08084520834544433,0.04682929057908469,0.04603086915660417,0.5919545069336891,0.054659733238319554,1
0.525726595427278,0.5626343398059501,0.5413459977976357,0.60644164453778,0.17861764294233312,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.40565265996441147,0.41410415274230694,0.39146438759084623,0.48600039879481,0.07664141058921814,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5678011344451763,0.6085114231585251,0.578859213995613,0.4181118868291378,0.12041109247047643,1
0.5047355788347991,0.6063083468848841,0.5524635212546881,0.5988466288237011,0.1531042440328747,1
0.4397357760583455,0.5615750148575682,0.5232210732248717,0.7013688199222088,0.365135399159044,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4887547240596139,0.6205215875363221,0.5694147397677374,0.6300457638043624,0.19908343516648389,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4875305615439418,0.6484462709565278,0.6036642105032249,0.5706858061827146,0.2699537741450163,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.47892138722273375,0.48760604655051737,0.45859401501826264,0.49349304525038373,0.2627959924015718,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.48047067477697586,0.5588518294551243,0.5004382135991405,0.6080377432791626,0.19311912205782444,1
0.13898409412680932,0.27842959456912425,0.24822182553552502,0.17596962675452232,-0.023515683133155107,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6272074928656127,0.6792436222737199,0.6480406981793521,0.841572105884552,0.49255961924791336,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4703982466372617,0.4708423544600599,0.45648147780137455,0.513577481588492,0.11008791369983019,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5799348638361036,0.5930681936892641,0.5768947826413188,0.696824842181645,0.18713708164164258,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.23504659840851772,0.19754666091313822,0.197384527817651,0.5759810153394938,0.02860739891184494,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.652793504240325,0.7743411274687433,0.7453926407070044,0.7669307687743143,0.1478884455388073,1
0.7836443984588854,0.860403108943768,0.8452428938960072,0.7121652861436208,0.16000844855304985,1
0.48534096025861323,0.5786664814972963,0.5284141711162238,0.6345726172626018,0.1633878407208249,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3257007425901072,0.462552659742213,0.40394676788035,0.18644363060593605,-0.060391985811293125,1
0.612424147844141,0.6592104829425205,0.6474917554271046,0.8303868770599365,0.3919588029384613,1
0.4295813163062912,0.4541253947128487,0.41577852343248073,0.5736870697866647,0.14536125880355635,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6007824550142694,0.6070018134661603,0.5901717704383629,0.704035189590956,0.20986223541886398,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.45185032933493574,0.5462808792055804,0.500087854268398,0.5316746723439012,0.28220784342847766,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7215098581517467,0.802523918472322,0.7641197990493573,0.5229695546277071,0.28071531071327627,1
0.41068352238714,0.5458138456417302,0.49569544654699876,0.636676475405693,0.22746143086502948,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5238262488029617,0.5512347561141041,0.5183655824282353,0.6343389693647623,0.18182670306414367,1
0.5638770802013772,0.6474841826848189,0.5933234474722532,0.69559809518978,0.2705875013707555,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.39538162937763277,0.4224325408401105,0.3575531784178628,0.5199133600108325,0.28743891027988866,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6367567105285783,0.6746807291454311,0.6430175873118267,0.6810811332861583,0.13828888918350762,1
0.0,0.0,0.0,0.0,0.0,1
0.48770397719374253,0.5024410382636268,0.48158405384762054,0.5846339101086796,0.16498249277679455,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7149019702286683,0.7818787677345783,0.7526709912591274,0.5005792263909825,0.2158975427155383,1
0.0,0.0,0.0,0.0,0.0,1
0.4911902889882091,0.5625632671483154,0.5175427085418326,0.6193868204951286,0.14456840907223523,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.42498911085367685,0.4848554453209404,0.4497544427083005,0.5403881205452813,0.3323214120335049,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5393906579097814,0.6324130571543658,0.5804347298558771,0.6132662180378767,0.18075034462214848,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.45466185646927965,0.46542490041297785,0.4262671952126575,0.5640983315041432,0.228227343130409,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4226408599149552,0.4984769782509346,0.44539089356391726,0.5721294116228819,0.33863926159683616,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4827279283216997,0.5555397357562666,0.5008974753042069,0.7660438964764277,0.4690863812963168,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.18623790663983458,0.14544971818205304,0.16509907183635153,0.6241360288113356,0.049065923783928156,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5712101996470184,0.6763982678983846,0.63773221686206,0.5575421081855894,0.2796059525106102,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3425722309978873,0.36397402932377343,0.3202882187368036,0.5551789081655443,0.3089255714439787,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5259704982748251,0.5814023993923882,0.5474589383390386,0.66174995987431,0.18178502878321237,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3665455498293854,0.37376901815644076,0.3320197669974558,0.7246608999040391,0.3037329614162445,1
0.0,0.0,0.0,0.0,0.0,1
0.45268050479293664,0.5223255714569929,0.5010387722825264,0.49768706621267855,0.1313330111069939,1
0.0,0.0,0.0,0.0,0.0,1
0.04239841886638945,0.030391200013304278,0.03693623011591533,0.6057210612509932,0.03012853897442775,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4422659629469881,0.5232200967022798,0.4746497682871326,0.558172596952854,0.15617868289924586,1
0.4229801560940524,0.5256980336729103,0.49089275159892626,0.5276873724651523,0.1542329291464739,1
0.5615568494334514,0.6358437910190835,0.5989387839848316,0.5416226977482438,0.2699374683899805,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5188209066268634,0.5923169001635661,0.5491869556774425,0.5791015242270771,0.13075000927450933,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.08606629658238703,0.09128709291752768,0.10073793271600694,0.590768788009882,0.05558992363512516,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.47119848110292567,0.6075822411104262,0.562201995238768,0.5255233159432044,0.20387760480650916,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5069956731205821,0.6917421620788949,0.6408847529564056,0.6050712463374321,0.21274711679143365,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5618455917910626,0.6054328307584258,0.5850632775169187,0.565550695388363,0.325596465545599,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
0.47306271709824405,0.5340960424585086,0.4993417970830433,0.6316169933268898,0.1290803873605144,1
0.48031004906030134,0.5463176836830106,0.5001434275395836,0.557759840041399,0.2682964365230873,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.11334572899789702,0.06632024251235182,0.06615148113416762,0.5842657536268234,0.051316414086613804,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.40101514534108823,0.49831221993798314,0.46708553255674234,0.6319575197994709,0.21469537023868826,1
0.6147330644757915,0.7161659749972908,0.6491399219743731,0.8119004815816879,0.4214603528380394,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4498120688088544,0.5781395536396974,0.5456566020110488,0.57315172359813,0.2152634441417831,1
0.0,0.0,0.0,0.0,0.0,1
0.6277518343568816,0.6564846449684889,0.6424487135611313,0.7236016392707825,0.30361204931978136,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.478225758456276,0.496296859218072,0.46679026213926583,0.5391697165157113,0.10137950398451981,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4951151308247465,0.6297772846206677,0.5739745506955848,0.6267707330676225,0.20642313279677182,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4265708532283165,0.5801102471822331,0.520014595468281,0.5537487748168552,0.31827458533315134,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3200300697689611,0.3992954886679901,0.33359639099939736,0.13201935738325118,-0.017289004288613796,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.43020176746825306,0.5452750258478897,0.49592645009594105,0.6797102242708206,0.2767645873129368,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.46147475026735835,0.5745073920082888,0.5295352524656779,0.5221433466157088,0.29619648424872697,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6336130659693127,0.6272118364773344,0.6068603376378559,0.49811621920930016,0.13592936742740372,1
0.6481918429206648,0.7072464201953736,0.669417238970517,0.6617461632759798,0.13649409659306652,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5364583032143785,0.578161708277623,0.5529445488263979,0.615485105305337,0.20514066617649335,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3749147823851892,0.40979710506725864,0.37461625299627976,0.5769884447799996,0.2016877827034997,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.35802252261975054,0.5620221951324891,0.48813563592386483,0.4517952440640865,0.1471225587107862,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.2040981225247936,0.14796146027464713,0.15816433172352395,0.6126719601452351,0.07257626368664205,1
0.512836502340058,0.7150106659415295,0.6660129416939212,0.6547679591637391,0.26564206576977784,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.33871600925704826,0.4354436753407859,0.3952953616143311,0.5996659367034832,0.25560749445058817,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.42893289891834235,0.511264151067875,0.47146161682341614,0.49544337783486414,0.20239439758304983,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4485011856077546,0.5535737046426655,0.4998712748761621,0.535571545887834,0.19976645471671453,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5639078904515203,0.6240132730071657,0.5931799568728675,0.5849073470020906,0.20642753162731728,1
0.5999319729219872,0.639200297298173,0.6195260037231267,0.4480193417519331,0.14384547908921377,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4099472568538937,0.4583116753107757,0.4216121881677185,0.7449203034241995,0.33413890066246194,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5251666706379113,0.5523752762054297,0.5177036968668155,0.5173134365739922,0.20946861872410713,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.1671325415546924,0.10562549951715179,0.10133311454419744,0.6141094379127026,0.07506947632646188,1
0.4112502119003887,0.4739367148124594,0.4460291386111033,0.612831935668603,0.20026339646667624,1
0.0,0.0,0.0,0.0,0.0,1
